report_date,product_item_id,product,category,campaign_count,source_campaigns,daily_budget_total,spend_mtd_est,spend_30d,conv_value_30d,roas_30d
2026-07-29,dlk-929ss-6m-r(v2),"Yala cu tastatura pentru locatii inchiriate in regim hotelier, aplicatie mobila, Mifare 13.56MHz, DLK-929SS-6M-R(v2)",centrale si dispozitive stand-alone,1,PMax - New - Control Acces,1000.0,0.92,0.98,0.0,0.0
2026-07-29,ds-1280zj-s/bk,"Doza pentru camere supraveghere Hikvision, 137x54x165mm, aluminiu, negru, DS-1280ZJ-S/BK",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,0.92,0.98,0.0,0.0
2026-07-29,ps15-t15,"Prelungitor cu tambur, 4 prize, cablu 15m, 3x1.5mm , Safer PS15-T15",alimentatori si surse,2,DGen - Promo - NO RMKT - tROAS - PUR | PMax - Promotii - Full Assets - Male - 25 to 55,800.0,0.92,0.98,0.0,0.0
2026-07-29,suppro-mb-1787,"Suport videoproiector de tavan, regrabil, 90-160cm, Multibrackets SUPPRO-MB-1787",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.91,0.97,0.0,0.0
2026-07-29,usw-16-poe,"Switch 18 porturi, Ubiquiti USW-16-POE, 16x porturi PoE Gigabit RJ45, 2 porturi SFP Gigabit, 42W, management, montare in rack",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.91,0.97,0.0,0.0
2026-07-29,fc440dsb,Soclu sirena adresabila FIRECLASS FC440DSB,antiincendiu adresabil,1,PMax - New - Alarme antiincendiu,1100.0,0.91,0.98,0.0,0.0
2026-07-29,4932479410,"Foarfeca pentru santier Milwaukee, lame placate cu crom, tais din carbura metalica, lungime 240mm, 4932479410",scule de mana,1,PMax - Scule si Unelte,4000.0,0.91,0.97,0.0,0.0
2026-07-29,smd-scsc-3,"Patch cord fibra optica pentru retele Braun Group, SC-SC, singlemode OS2, duplex, LSZH, 3m, SMD-SCSC-3",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.9,0.96,0.0,0.0
2026-07-29,tl-sg105pp-m2,"Switch 5 porturi Gigabit RJ45, Tp-Link TL-SG105PP-M2, 4x porturi PoE++, 123W, capacitate 25Gbps, plug and play",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.9,0.96,0.0,0.0
2026-07-29,pbk-800a,"Buton de iesire incastrabil, din duraluminiu PBK-800A",accesorii control acces,1,PMax - New - Control Acces,1000.0,0.9,0.96,0.0,0.0
2026-07-29,asr2102a-d,"Cititor RFID, suporta deblocare prin amprenta, comunicare RS-485, Watchdog, alarma, Dahua ASR2102A-D",centrale si dispozitive stand-alone,1,PMax - New - Control Acces,1000.0,0.9,0.96,0.0,0.0
2026-07-29,mw1-htx-f5,"Microfon wireless cu transmitator, 722-746MHz, 193 canale UHF, Bosch MW1-HTX-F5",microfoane,1,PMax - New - Sonorizari,500.0,0.9,0.96,0.0,0.0
2026-07-29,neo-2016nk,"Centrala de alarma DSC 6 zone 2 partitii Hybrida NEO 2016, NEO-2016NK",sisteme alarma cablu,2,DGen - All other categories | PMax - New - Sisteme Alarma,2400.0,0.89,0.96,0.0,0.0
2026-07-29,ajax hub2 4g bl,"Centrala de alarma wireless, 100 dispozitive, 2 km, 4G, suport verificare foto, neagra, AJAX HUB2 4G BL",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.89,0.95,0.0,0.0
2026-07-29,gw5k-dt g2,"Invertor ON-GRID, 5KW, trifazat, eficienta 98.2%, GoodWe, GW5K-DT G2",sisteme fotovoltaice,1,PMax - New - FotoVoltaice/Solare,2000.0,0.88,0.94,0.0,0.0
2026-07-29,mod-13ktl3-x,"Invertor ON GRID, Trifazat, 13kW, 2 MPPT, eficienta 98.2%, Growatt, MOD-13KTL3-X",sisteme fotovoltaice,1,PMax - New - FotoVoltaice/Solare,2000.0,0.88,0.94,0.0,0.0
2026-07-29,neo pg8902,"Detector PIR de exterior DSC NEO PG8902, tip perdea, wireless, frecventa 868 MHz, imunitate la animale de companie",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.88,0.94,0.0,0.0
2026-07-29,5ri1800000,"Suport prindere stalp OPTIMO2, 5RI1800000",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,0.88,0.94,0.0,0.0
2026-07-29,ds-3e0508p-o,"Switch PoE cu 8 porturi Hikvision, 4 porturi PoE, buget 60W PoE, carcasa metalica, DS-3E0508P-O",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.88,0.94,0.0,0.0
2026-07-29,ts-mm-sclc5m-om3,"Pigtail multimode 5m, conector SC/ LC, fibra OM3, turcoaz, Fibertechnic TS-MM-SCLC5M-OM3",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.88,0.94,0.0,0.0
2026-07-29,nvr2104hc-w,"NVR wireless Dahua, 4 canale, Wi-Fi 6, 16MP, HDMI 4K, 1 HDD, AI SMD Plus, 80 Mbps, NVR2104HC-W",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.88,0.94,0.0,0.0
2026-07-29,4932459095,"Nivela subtire Milwaukee Slim Box, 180cm, 2 indicatori, rezistenta la impact si UV, certificat VPA, 4932459095",accesorii si consumabile,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.87,0.93,0.0,0.0
2026-07-29,lc-sm-1.5-12col,"Set patch cord fibra optica pigtail LC/PC, 12 bucati, singlemode, 1.5m, manta LSZH 0.9mm, EMTEX LC-SM-1.5-12COL",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.87,0.93,0.0,0.0
2026-07-29,ta-mv560-1-w,"Centrala de control acces si pontaj biometric cu recunoastere faciala si RFID, conectivitate TCP/IP si Wi-Fi, compatibil ZKBioTime, ecran TFT Color 2.",pontaj electronic,1,PMax - New - Control Acces,1000.0,0.87,0.93,0.0,0.0
2026-07-29,4932478715,"Surubelnita dreapta Milwaukee VDE, 1000V, SL 0.8x4.0x100, 4932478715",scule de mana,1,PMax - Scule si Unelte,4000.0,0.87,0.93,0.0,0.0
2026-07-29,hac-hfw1500r-z-il-a-027135-s3,"Camera supraveghere exterior HDCVI Dahua HAC-HFW1500R-Z-IL-A-027135-S3, 5MP, 2.7-13.5mm, Iluminare duala, audio, IP67",camere supraveghere exterior,1,PMax - New - Supraveghere Video,10000.0,0.86,0.92,0.0,0.0
2026-07-29,ds-kabd8003-rs3,"Protectie pentru ploaie, compatibila cu videointerfoanele IP Hikvision modulare, DS-KABD8003-RS3",videointerfon,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Interfoane,5700.0,0.86,0.92,0.0,0.0
2026-07-29,ewc1,"Senzor de miscare wireless tip cortina cu raza de comunicare max 3km pentru alarme Eldes ESIM, EWC1",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.86,0.92,0.0,0.0
2026-07-29,es2020re,"Sirena adresabila cu flash, 98dB, Inim ES2020RE, protocol ENEA, 14 tonuri, montaj aparent, IP65",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,0.86,0.92,0.0,0.0
2026-07-29,it006,"Termometru cu infrarosu fara atingere, scanare 5-10 cm, Safer IT006",aparate de masura,2,DGen - RMKT Only Audiences | PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3800.0,0.86,0.91,0.0,0.0
2026-07-29,rbsxtsq2nd,"Mikrotik SXTsq Lite2 , Acces Point de tip CPE pentru exterior, RBSXTSQ2ND, Cu antena de 2.4 Ghz, Montare pe stalp",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.86,0.92,0.0,0.0
2026-07-29,batlr61gp,"Baterie alcalina AAAA, GP Batteries BATLR61GP, 1.5V, 2 bucati",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.86,0.92,0.0,0.0
2026-07-29,smb-s001(led)-rd,"Buton de iesire aplicabil din aliaj de zinc cu LED de semnalizare rosu, SMB-S001(LED)-rd",accesorii control acces,1,PMax - New - Control Acces,1000.0,0.86,0.92,0.0,0.0
2026-07-29,asc2202c-s,"Centrala de control acces TCP/IP Dahua ASC2202C-S, RS-485, Wiegand, 100.000 utilizatori, IP20, IK04",centrale si dispozitive stand-alone,2,DGen - All other categories | PMax - New - Control Acces,1600.0,0.86,0.91,0.0,0.0
2026-07-29,plug6sp/50,"Mufa RJ45 Gembird PLUG6SP/50, pentru cablu FTP, SFTP, Cat6, ecranat, 50 bucati",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.85,0.91,0.0,0.0
2026-07-29,tl-sm311lm,"Modul SFP multi-mode MiniGBIC, 850 nm, Tp-Link TL-SM311LM",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.85,0.91,0.0,0.0
2026-07-29,gs1900-8-eu0102f,"Switch Zyxel GS1900-8-EU0102F, 8 porturi 100/1000Mbps, management",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.85,0.91,0.0,0.0
2026-07-29,nvr5216-16p-ei,"NVR WizSense, 16 canale, 32MP 8K, 384 Mbps, 2x SATA,16x PoE sau ePoE, Recunoastere faciala, ANPR, Dahua NVR5216-16P-EI",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.85,0.91,0.0,0.0
2026-07-29,r910,"Cititor de proximitate RFID 125KHz pentru interior/exterior Paradox R910, 4 fire, RS485, Indicator LED",cititoare control acces,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4900.0,0.84,0.89,0.0,0.0
2026-07-29,hsgaibh129x100,"Fibra optica 12 fire, Singlemode, 100m, 1500N, LSZH, negru, 9 mm, protectie rozatoare, Schrack HSGAIBH129X100",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.84,0.9,0.0,0.0
2026-07-29,zkbiocv-ac-50,"Licenta software ZKBio CV Security, modul CA, pentru 50 usi, 30000 utilizatori, ZKBIOCV-AC-50",pontaj electronic,1,PMax - New - Control Acces,1000.0,0.84,0.89,0.0,0.0
2026-07-29,48229743,"Manusi protectie Milwaukee, marimea 10/ XL, usoare, permeabile, material respirabil, inchidere cu scai, CE 2, EN ISO 21420, EN 388 (2121X), 48229743",siguranta muncii,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.83,0.89,0.0,0.0
2026-07-29,ids-7208huhi-m2/xt/4a+8/4alm,"DVR 8 canale Hikvision iDS-7208HUHI-M2/XT/4A+8/4ALM, AcuSense, 8MP, compresie H.265 Pro+, audio HDTVI, recunoastere faciala, perimetru",dvr,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.83,0.89,0.0,0.0
2026-07-29,4932479391,"Bacuri sertizare cabluri Milwaukee R22 Cu 6 mm2, pentru papuci tubulari si conectori, 1 buc, 4932479391",scule de mana,1,PMax - Scule si Unelte,4000.0,0.83,0.89,0.0,0.0
2026-07-29,set.235.inc,Set 3 adaosuri pentru inchizator yala Electra SET.235.INC,videointerfon,1,PMax - New - Interfoane,1800.0,0.82,0.88,0.0,0.0
2026-07-29,pfs3008-8gt,"Switch Dahua Eco Series 8 canale Gigabit 1000Mb/s, Plug-and-Play, fara management, PFS3008-8GT",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.82,0.88,0.0,0.0
2026-07-29,ns-0505p-45(b),"Switch PoE supraveghere HiLook NS-0505P-45(B), 4 porturi Gigabit PoE, 1 uplink Gigabit, buget 45W, PoE 30W/port, protectie 6 kV, fara ventilator",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.82,0.88,0.0,0.0
2026-07-29,s2-mf,"Controler acces standalone cu telecomanda, card Mifare 13.56 MHz, NO-COM-NC, Silin, S2-MF",centrale si dispozitive stand-alone,1,PMax - New - Control Acces,1000.0,0.82,0.88,0.0,0.0
2026-07-29,cv0026,"Cablu VGA monitor si proiector LogiLink, HD15 tata-tata, 3m, 30AWG, CV0026",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,0.82,0.88,0.0,0.0
2026-07-29,turretcam(w)-64929,"Camera supraveghere turret IP Ajax TurretCam(W)-64929, 8MP, 4mm, IR 35m, Microfon, AI, slot microSD, PoE, IP65, alba",camere ip,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Supraveghere Video,13300.0,0.81,0.87,0.0,0.0
2026-07-29,ipnh800-j2.5,"Casca Call Center MONO JACK 2,5 mm, Grandstream IPNH800-J2.5",echipamente telecomunicatii,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.81,0.87,0.0,0.0
2026-07-29,tc-r3432-ibkv3.1,"NVR 32 canale seria Lite Tiandy TC-R3432-IBKV3.1, 8MP 4K, latime banda 160/48Mbps, functii AI, 4x slot SATA",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.81,0.87,0.0,0.0
2026-07-29,sp-pt-cat5-3m-g,"Patchcord retea CAT5, 3m, verde, SP-PT-CAT5-3M-G",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,0.81,0.87,0.0,0.0
2026-07-29,ipc-hdw1230t-zs-2812-s5,"Camera supraveghere IP Dahua Eco Series IPC-HDW1230T-ZS-2812-S5, 2MP, 2.8-12mm, IR 40m, slot microSD, PoE",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.8,0.86,308.81,359.079
2026-07-29,ipc-t280ha-lu,"Camera supraveghere IP Hikvision HiLook IPC-T280HA-LU, 8MP, 2.8mm, iluminare duala 30m, microfon, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.8,0.85,0.0,0.0
2026-07-29,ipc-hfw3649e-as-il-0280b,"Camera supraveghere IP Dahua IPC-HFW3649E-AS-IL-0280B, WizSense, 6MP, Iluminare duala 30m, Microfon, slot microSD, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.8,0.86,0.0,0.0
2026-07-29,ard323-w2(868s),"Contact magnetic Wireless Dahua, cu senzor de temperatura, ARD323-W2(868S)",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.8,0.86,0.0,0.0
2026-07-29,pbe-5ac-gen2,"Antena CPE Ubiquiti PowerBeamAC Gen2, 5 Ghz, 450+ Mb/s, airMAX, PBE-5AC-GEN2",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.8,0.86,0.0,0.0
2026-07-29,mp0006,"Manson Mufa RJ45 pentru cablu UTP, LOGILINK MP0006",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.8,0.86,0.0,0.0
2026-07-29,hsgaibh249x100,"Fibra optica 24 fire, Singlemode, 100m, 1500N, LSZH, negru, 9 mm, protectie rozatoare, HSGAIBH249X100",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.8,0.86,0.0,0.0
2026-07-29,dhi-eec400,"Statie de colectare a datelor Dahua DHI-EEC400, 2 porturi USB, 1 port RJ45, 1 port HDMI, 4 porturi SATA",pc si multimedia,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.8,0.85,0.0,0.0
2026-07-29,ap-360b,"Detector de miscare de tavan Optex, PIR, acoperire 6m la 4.5m inaltime, detectie 360°, sensibilitate reglabila, IP20, AP-360B",sisteme alarma cablu,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.8,0.85,0.0,0.0
2026-07-29,ds-k2708x,"Control acces Hikvision DS-K2708X, Wiegand, RS-485, pana la 100000 de utilizatori, recunoastere amprente",centrale si dispozitive stand-alone,2,DGen - All other categories | PMax - New - Control Acces,1600.0,0.8,0.85,0.0,0.0
2026-07-29,viro167,"Sistem blocare disc pentru biciclete, motorete si motociclete, Viro VIRO167",inchizatori electro-mecanice,1,PMax - New - Control Acces,1000.0,0.8,0.85,0.0,0.0
2026-07-29,sftp6a-0.5m,"Patchcord S/FTP Cat 6A, 0.5M , Gri, SFTP6A-0.5M, SAFER",cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,0.8,0.85,0.0,0.0
2026-07-29,ps-3x5s,Prelungitor 3 X 1.5MM 3 prize 5M intrerupator PS-3X5S,alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,0.8,0.85,0.0,0.0
2026-07-29,ws-640p-bl,"Proiector sunet PEAS WS-640P-BL, 40W, 85dB, impedanta 8Ohmi, IP66, negru",sonorizare pa 100v,1,PMax - New - Sonorizari,500.0,0.8,0.85,0.0,0.0
2026-07-29,ds-2cd2647g2ht-lizs(2.8-12)(ef),"Camera supraveghere IP Hikvision ColorVu DS-2CD2647G2HT-LIZS(2.8-12)(EF), 4MP, 2.8 - 12mm, Iluminare duala 60m, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.79,0.84,0.0,0.0
2026-07-29,pg-8911b,"Sirena wireless de exterior DSC NEO, PG-8911B",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.79,0.84,0.0,0.0
2026-07-29,mts150hk,Cap termostatic inteligent calorifer compatibil Alexa si Google Home Meross MTS150HK,dispozitive smart home,1,PMax - New - SmartHome,2000.0,0.79,0.84,0.0,0.0
2026-07-29,banda20abs,"Banda de izolat ignifuga 20 metri, BANDA20ABS",video balun si mufe,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.79,0.84,0.0,0.0
2026-07-29,aco-sc800-12-w-b,"Controler acces si pontaj, TCP/IP, Wi-Fi, RFID 125KHz, MF 13.56MHz, Wiegand, tastatura, ecran LCD 2.4 inch, ZKTeco ACO-SC800-12-W-B",cititoare control acces,1,PMax - New - Control Acces,1000.0,0.79,0.84,0.0,0.0
2026-07-29,vpm.3fr02.elw04,Panou video smart alb 4 fire incastrabil pentru 3 familii Electra VPM.3FR02.ELW04,videointerfon,1,PMax - New - Interfoane,1800.0,0.78,0.83,0.0,0.0
2026-07-29,iq4 ns-1,"Centrala alarma wireless, Qolsys IQ4 NS-1, Wi-Fi, Bluetooth, 128 zone, 4 partitii, memorie 16GB, baterie reincarcabila 3000mAh, tamper",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.78,0.83,0.0,0.0
2026-07-29,mik0007,"Microfon profesional cu fir, Jack 6.3, 180 Ohm, Azusa K-200 MIK0007",microfoane,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sonorizari,3800.0,0.78,0.83,0.0,0.0
2026-07-29,oc400,"Controller Omada Tp-Link OC400, 2x 10GE SFP, 4x GE RJ45, 2x USB 3.0, cu management, centralizeaza 1000 access points, 200 switch-uri, 100 routere",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.77,0.82,0.0,0.0
2026-07-29,nar0876,"Set tuburi termocontractabile, 100 de bucati, lungime 100mm, multicolor, NAR0876",scule de mana,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.77,0.82,0.0,0.0
2026-07-29,p10162701533-00,"Incarcator de perete Baseus P10162701533-00, 4 porturi USB, 65W, violet",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,0.77,0.82,0.0,0.0
2026-07-29,sp6000+k32+,Centrala alarma antiefractie Paradox Spectra cu tastatura SP6000+K32+,sisteme alarma cablu,1,PMax - New - Sisteme Alarma,1800.0,0.76,0.81,0.0,0.0
2026-07-29,48229744,"Manusi de protectie fara degete Milwaukee, marime 11/XXL, cusatura intarita, material respirabil, 48229744",siguranta muncii,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.76,0.81,0.0,0.0
2026-07-29,mbk-280zl-w,"Suport ZL pentru electromagnet 280kgf, la usi cu deschidere interior, aluminiu, MBK-280ZL-W",inchizatori electro-mecanice,1,PMax - New - Control Acces,1000.0,0.76,0.81,0.0,0.0
2026-07-29,asb-one,"Boxa activa 6.5 inch/16cm, 60W RMS, 4ohm, BST Pro ASB-ONE, Bluetooth, USB, SD",sisteme sonorizare home,1,PMax - New - Sonorizari,500.0,0.76,0.81,0.0,0.0
2026-07-29,saf-ipcbm2mpwispf28(u),"Camera supraveghere 2MP, Color Hunter, 2.8mm, microfon, slot card micro SD, IP67, PoE, Safer SAF-IPCBM2MPWISPF28(U)",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.75,0.8,0.0,0.0
2026-07-29,ds-pm501r4,"Modul extensie sisteme de alarma Hikvision DS-PM501R4, 4 iesiri, extinzator bus incorporat, RS-485, Grade 2",sisteme alarma cablu,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.75,0.8,0.0,0.0
2026-07-29,a22_v6.0,"Doza rotunda pentru camere supraveghere, Tiandy, 140 × 140 × 51 mm, metal alb, A22_V6.0",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,0.75,0.8,0.0,0.0
2026-07-29,ds-2cd2047g2h-liu/sl(2.8mm)(ef),"Camera supraveghere IP Hikvision DS-2CD2047G2H-LIU/SL(2.8mm)(EF), 4MP, Smart Hybrid Light, Audio, PoE, IP67",camere ip,1,PMax - New - Supraveghere Video,10000.0,0.74,0.79,0.0,0.0
2026-07-29,hac-hdw2501t-z-a,"Camera supraveghere Dahua HAC-HDW2501T-Z-A, 5MP, starlight, varifocala, IR 60m, 2.7-13.5mm, microfon, IP67, HDCVI",camere supraveghere interior,1,PMax - New - Supraveghere Video,10000.0,0.74,0.79,0.0,0.0
2026-07-29,neo pg8944,"Detector PIR cu camera DSC NEO PG8944, frecventa 868 MHZ, IR 10 m, 90 grade, 12 m, imunitate la animale de companie",sisteme alarma cablu,2,DGen - All other categories | PMax - New - Sisteme Alarma,2400.0,0.74,0.8,0.0,0.0
2026-07-29,sp6000-k35,"Centrala de alarma Paradox Spectra 6000 si tastatura K35, SP6000-K35",sisteme alarma cablu,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sisteme Alarma,5100.0,0.74,0.79,7.86,9.958
2026-07-29,4932471616,"Set manusi Milwaukee rezistente la taiere Nivel A, marimea XL, 12 bucati, 4932471616",siguranta muncii,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.74,0.79,0.0,0.0
2026-07-29,rb750r2,"Router Mikrotik hEX lite rb750r2, 5 porturi x Ethernet 100Mbps, 850 MHz, AM 64MB",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.74,0.79,0.0,0.0
2026-07-29,hub2,"Modul non adresabil, 2 iesiri izolate, HUB2",sisteme alarma cablu,1,PMax - New - Sisteme Alarma,1800.0,0.73,0.78,0.0,0.0
2026-07-29,ds-3e0108-o,"Switch Hikvision DS-3E0108-O, 8 porturi 10/100Mbps, montare perete",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.73,0.78,0.0,0.0
2026-07-29,rb1100x4,"Router 13 porturi RJ45, gigabit, 1 GB RAM, CPU 4 nuclee, 1.4 Ghz, Mikrotik, RB1100x4",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.73,0.78,0.0,0.0
2026-07-29,usglite60ax-eu0101f,"Router securitate Zyxel USG LITE 60AX USGLITE60AX-EU0101F, Wi-Fi 6 AX6000, 2x2.5GbE, 4xGbE LAN, VPN, Nebula, protectie ransomware",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.73,0.78,0.0,0.0
2026-07-29,bgh-6.6-7.5mm,"Intinzatoare spirala Braun Group BGH-6.6-7.5mm, pentru cablu fibra optica, diametru 6.6-7.5mm",echipamente fibra optica,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.73,0.78,0.0,0.0
2026-07-29,acm-y280zl,"Suport ZL pentru fixare electromagnet 280 kg, ACM-Y280ZL",inchizatori electro-mecanice,1,PMax - New - Control Acces,1000.0,0.73,0.78,0.0,0.0
2026-07-29,ua-lite,"Cititor de proximitate Ubiquiti Access Reader Lite, NFC, Bluetooth, MIFARE, UA-LITE",cititoare control acces,2,DGen - All other categories | PMax - New - Control Acces,1600.0,0.73,0.78,0.0,0.0
2026-07-29,sp5500+k35,"Centrala de alarma Paradox Spectra 5500 si tastatura K35, SP5500+K35",sisteme alarma cablu,1,PMax - New - Sisteme Alarma,1800.0,0.72,0.77,0.0,0.0
2026-07-29,ajax keypad bl,"Tastatura wireless, AJAX KEYPAD BL",sisteme de alarma wireless,1,PMax - New - Sisteme Alarma,1800.0,0.72,0.77,0.0,0.0
2026-07-29,hmip-miob,"Modul control Homematic IP Multi IO Box HmIP-MIOB, Smart Home, 2 intrari, 2 iesiri, incalzire sau racire, protectie mucegai, anti-temperatura",dispozitive smart home,1,PMax - New - SmartHome,2000.0,0.72,0.77,0.0,0.0
2026-07-29,ftn-r,"Detector de miscare PIR wireless, 5m, alimentare cu baterie, montare pe perete, IP55, Optex FTN-R",accesorii alarme,1,PMax - Purchase - Accesorii,3300.0,0.72,0.77,0.0,0.0
2026-07-29,nvr2108hs-8p-i2,"NVR 8 canale, 12 MP, PoE 72W, bandwidth 144 Mbps, WizSense, recunoastere faciala, SMD Plus, Dahua, NVR2108HS-8P-I2",nvr-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.72,0.77,0.0,0.0
2026-07-29,suplcd-mb-3299,"Suport monitor perete brat lung flexibil 360 grade, Multibrackets SUPLCD-MB-3299, 15-32 inch, max. 15 kg",monitoare,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,0.72,0.77,0.0,0.0
